,date,hospitalized
174,8/9/20,11.9
175,8/10/20,11.9
176,8/11/20,7.14
177,8/12/20,9.52
178,8/13/20,19.04
179,8/14/20,23.8
180,8/15/20,7.14
181,8/16/20,11.9
182,8/17/20,7.14
183,8/18/20,11.9
184,8/19/20,11.9
185,8/20/20,7.14
186,8/21/20,16.66
187,8/22/20,2.38
188,8/23/20,4.76
189,8/24/20,11.9
190,8/25/20,9.52
191,8/26/20,11.9
192,8/27/20,7.14
193,8/28/20,2.38
194,8/29/20,7.14
195,8/30/20,14.28
196,8/31/20,4.76
197,9/1/20,4.76
198,9/2/20,2.38
199,9/3/20,7.14
200,9/4/20,7.14
201,9/5/20,9.52
202,9/6/20,4.76
203,9/7/20,4.76
204,9/8/20,4.76
205,9/9/20,7.14
206,9/10/20,7.14
207,9/11/20,2.38
208,9/12/20,7.14
209,9/13/20,14.28
210,9/14/20,0
211,9/15/20,4.76
212,9/16/20,2.38
213,9/17/20,4.76
214,9/18/20,4.76
215,9/19/20,7.14
216,9/20/20,4.76
217,9/21/20,2.38
218,9/22/20,2.38
219,9/23/20,2.38
220,9/24/20,4.76
221,9/25/20,4.76
222,9/26/20,0
223,9/27/20,0
224,9/28/20,4.76
225,9/29/20,2.38
226,9/30/20,7.14
227,10/1/20,2.38
228,10/2/20,4.76
229,10/3/20,9.52
230,10/4/20,9.52
231,10/5/20,2.38
232,10/6/20,0
233,10/7/20,0
234,10/8/20,4.76
235,10/9/20,0
236,10/10/20,11.9
237,10/11/20,0
238,10/12/20,0
239,10/13/20,4.76
240,10/14/20,4.76
241,10/15/20,7.14
242,10/16/20,2.38
243,10/17/20,2.38
244,10/18/20,4.76
245,10/19/20,4.76
246,10/20/20,0
247,10/21/20,4.76
248,10/22/20,4.76
249,10/23/20,2.38
250,10/24/20,0
251,10/25/20,0
252,10/26/20,2.38
253,10/27/20,7.14
254,10/28/20,11.9
255,10/29/20,7.14
256,10/30/20,2.38
257,10/31/20,7.14
258,11/1/20,2.38
259,11/2/20,2.38
260,11/3/20,0
261,11/4/20,4.76
262,11/5/20,4.76
263,11/6/20,7.14
264,11/7/20,0
265,11/8/20,0
266,11/9/20,2.38
267,11/10/20,4.76
268,11/11/20,4.76
269,11/12/20,2.38
270,11/13/20,2.38
271,11/14/20,2.38
272,11/15/20,4.76
273,11/16/20,9.52
274,11/17/20,7.14
275,11/18/20,4.76
276,11/19/20,11.9
277,11/20/20,14.28
278,11/21/20,2.38
279,11/22/20,7.14
280,11/23/20,2.38
281,11/24/20,9.52
282,11/25/20,9.52
283,11/26/20,7.14
284,11/27/20,16.66
285,11/28/20,7.14
286,11/29/20,2.38
287,11/30/20,2.38
288,12/1/20,11.9
289,12/2/20,9.52
290,12/3/20,4.76
291,12/4/20,11.9
292,12/5/20,4.76
293,12/6/20,9.52
294,12/7/20,11.9
295,12/8/20,11.9
296,12/9/20,9.52
297,12/10/20,9.52
298,12/11/20,19.04
299,12/12/20,21.42
300,12/13/20,11.9
301,12/14/20,26.18
302,12/15/20,9.52
303,12/16/20,26.18
304,12/17/20,19.04
305,12/18/20,14.28
306,12/19/20,28.56
307,12/20/20,21.42
308,12/21/20,11.9
309,12/22/20,11.9
310,12/23/20,23.8
311,12/24/20,14.28
312,12/25/20,11.9
313,12/26/20,14.28
314,12/27/20,14.28
315,12/28/20,16.66
316,12/29/20,40.46
317,12/30/20,33.32
318,12/31/20,23.8
319,1/1/21,28.56
320,1/2/21,38.08
321,1/3/21,40.46
322,1/4/21,23.8
323,1/5/21,33.32
324,1/6/21,30.94
325,1/7/21,28.56
326,1/8/21,45.22
327,1/9/21,30.94
328,1/10/21,42.84
329,1/11/21,40.46
330,1/12/21,38.08
331,1/13/21,38.08
332,1/14/21,38.08
333,1/15/21,23.8
334,1/16/21,47.6
335,1/17/21,38.08
336,1/18/21,35.7
337,1/19/21,35.7
338,1/20/21,33.32
339,1/21/21,35.7
340,1/22/21,40.46
341,1/23/21,38.08
342,1/24/21,49.98
343,1/25/21,26.18
344,1/26/21,33.32
345,1/27/21,30.94
346,1/28/21,26.18
347,1/29/21,33.32
348,1/30/21,26.18
349,1/31/21,23.8
350,2/1/21,35.7
351,2/2/21,19.04
352,2/3/21,35.7
353,2/4/21,49.98
354,2/5/21,14.28
355,2/6/21,19.04
356,2/7/21,11.9
357,2/8/21,19.04
358,2/9/21,9.52
359,2/10/21,38.08
360,2/11/21,26.18
361,2/12/21,9.52
362,2/13/21,23.8
363,2/14/21,16.66
364,2/15/21,9.52
365,2/16/21,11.9
366,2/17/21,23.8
367,2/18/21,16.66
368,2/19/21,16.66
369,2/20/21,33.32
370,2/21/21,11.9
371,2/22/21,21.42
372,2/23/21,16.66
373,2/24/21,2.38
374,2/25/21,11.9
375,2/26/21,23.8
376,2/27/21,16.66
377,2/28/21,7.14
378,3/1/21,14.28
379,3/2/21,7.14
380,3/3/21,11.9
381,3/4/21,7.14
382,3/5/21,9.52
383,3/6/21,7.14
384,3/7/21,4.76
385,3/8/21,9.52
386,3/9/21,2.38
387,3/10/21,14.28
388,3/11/21,11.9
389,3/12/21,7.14
390,3/13/21,7.14
391,3/14/21,2.38
392,3/15/21,9.52
393,3/16/21,9.52
394,3/17/21,7.14
395,3/18/21,2.38
396,3/19/21,4.76
397,3/20/21,11.9
398,3/21/21,4.76
399,3/22/21,7.14
400,3/23/21,4.76
401,3/24/21,4.76
402,3/25/21,4.76
403,3/26/21,11.9
404,3/27/21,2.38
405,3/28/21,4.76
406,3/29/21,4.76
407,3/30/21,4.76
408,3/31/21,4.76
409,4/1/21,9.52
410,4/2/21,4.76
411,4/3/21,4.76
412,4/4/21,7.14
413,4/5/21,2.38
414,4/6/21,2.38
415,4/7/21,9.52
416,4/8/21,2.38
417,4/9/21,9.52
418,4/10/21,0
419,4/11/21,2.38
420,4/12/21,2.38
421,4/13/21,0
422,4/14/21,2.38
423,4/15/21,2.38
424,4/16/21,4.76
425,4/17/21,4.76
426,4/18/21,7.14
427,4/19/21,2.38
428,4/20/21,2.38
429,4/21/21,0
430,4/22/21,4.76
431,4/23/21,4.76
432,4/24/21,4.76
433,4/25/21,7.14
434,4/26/21,0
435,4/27/21,2.38
436,4/28/21,4.76
437,4/29/21,7.14
438,4/30/21,11.9
439,5/1/21,2.38
440,5/2/21,7.14
441,5/3/21,4.76
442,5/4/21,4.76
443,5/5/21,7.14
444,5/6/21,2.38
445,5/7/21,0
446,5/8/21,2.38
447,5/9/21,2.38
448,5/10/21,4.76
449,5/11/21,0
450,5/12/21,2.38
451,5/13/21,4.76
452,5/14/21,4.76
453,5/15/21,2.38
454,5/16/21,4.76
455,5/17/21,9.52
456,5/18/21,4.76
457,5/19/21,2.38
458,5/20/21,2.38
459,5/21/21,2.38
460,5/22/21,2.38
461,5/23/21,2.38
462,5/24/21,2.38
463,5/25/21,4.76
464,5/26/21,4.76
465,5/27/21,4.76
466,5/28/21,2.38
467,5/29/21,2.38
468,5/30/21,11.9
469,5/31/21,0
470,6/1/21,4.76
471,6/2/21,0
472,6/3/21,0
473,6/4/21,4.76
474,6/5/21,0
475,6/6/21,2.38
476,6/7/21,7.14
477,6/8/21,2.38
478,6/9/21,0
479,6/10/21,2.38
480,6/11/21,0
481,6/12/21,0
482,6/13/21,2.38
483,6/14/21,2.38
484,6/15/21,4.76
485,6/16/21,2.38
486,6/17/21,7.14
487,6/18/21,0
488,6/19/21,4.76
489,6/20/21,4.76
490,6/21/21,0
491,6/22/21,0
492,6/23/21,0
493,6/24/21,0
494,6/25/21,0
495,6/26/21,0
496,6/27/21,0
497,6/28/21,0
498,6/29/21,4.76
499,6/30/21,2.38
500,7/1/21,0
501,7/2/21,0
502,7/3/21,4.76
503,7/4/21,0
504,7/5/21,0
505,7/6/21,2.38
506,7/7/21,0
507,7/8/21,7.14
508,7/9/21,4.76
509,7/10/21,0
510,7/11/21,2.38
511,7/12/21,4.76
512,7/13/21,2.38
513,7/14/21,2.38
514,7/15/21,0
515,7/16/21,7.14
516,7/17/21,4.76
517,7/18/21,4.76
518,7/19/21,9.52
519,7/20/21,4.76
520,7/21/21,11.9
521,7/22/21,4.76
522,7/23/21,11.9
523,7/24/21,11.9
524,7/25/21,7.14
525,7/26/21,2.38
526,7/27/21,7.14
527,7/28/21,9.52
528,7/29/21,4.76
529,7/30/21,4.76
530,7/31/21,7.14
531,8/1/21,19.04
532,8/2/21,16.66
533,8/3/21,9.52
534,8/4/21,23.8
535,8/5/21,9.52
536,8/6/21,19.04
537,8/7/21,28.56
538,8/8/21,14.28
539,8/9/21,28.56
540,8/10/21,23.8
541,8/11/21,21.42
542,8/12/21,30.94
543,8/13/21,33.32
544,8/14/21,14.28
545,8/15/21,21.42
546,8/16/21,28.56
547,8/17/21,23.8
548,8/18/21,35.7
549,8/19/21,30.94
550,8/20/21,30.94
551,8/21/21,33.32
552,8/22/21,26.18
553,8/23/21,26.18
554,8/24/21,30.94
555,8/25/21,47.6
556,8/26/21,26.18
557,8/27/21,42.84
558,8/28/21,38.08
559,8/29/21,54.74
560,8/30/21,40.46
561,8/31/21,21.42
562,9/1/21,33.32
563,9/2/21,30.94
564,9/3/21,33.32
565,9/4/21,30.94
566,9/5/21,33.32
567,9/6/21,23.8
568,9/7/21,23.8
569,9/8/21,23.8
570,9/9/21,33.32
571,9/10/21,45.22
572,9/11/21,28.56
573,9/12/21,28.56
574,9/13/21,26.18
575,9/14/21,33.32
576,9/15/21,33.32
577,9/16/21,30.94
578,9/17/21,16.66
579,9/18/21,21.42
580,9/19/21,19.04
581,9/20/21,38.08
582,9/21/21,30.94
583,9/22/21,21.42
584,9/23/21,23.8
585,9/24/21,30.94
586,9/25/21,11.9
587,9/26/21,16.66
588,9/27/21,11.9
589,9/28/21,19.04
590,9/29/21,26.18
591,9/30/21,21.42
592,10/1/21,26.18
593,10/2/21,14.28
594,10/3/21,19.04
595,10/4/21,11.9
596,10/5/21,19.04
597,10/6/21,23.8
598,10/7/21,23.8
599,10/8/21,11.9
600,10/9/21,11.9
601,10/10/21,21.42
602,10/11/21,4.76
603,10/12/21,9.52
604,10/13/21,14.28
605,10/14/21,19.04
606,10/15/21,11.9
607,10/16/21,9.52
608,10/17/21,16.66
609,10/18/21,11.9
610,10/19/21,2.38
611,10/20/21,9.52
612,10/21/21,2.38
613,10/22/21,7.14
614,10/23/21,11.9
615,10/24/21,7.14
616,10/25/21,7.14
617,10/26/21,9.52
618,10/27/21,9.52
619,10/28/21,7.14
620,10/29/21,2.38
621,10/30/21,11.9
622,10/31/21,4.76
623,11/1/21,11.9
624,11/2/21,2.38
625,11/3/21,9.52
626,11/4/21,2.38
627,11/5/21,4.76
628,11/6/21,2.38
629,11/7/21,9.52
630,11/8/21,4.76
631,11/9/21,4.76
632,11/10/21,9.52
633,11/11/21,4.76
634,11/12/21,0
635,11/13/21,7.14
636,11/14/21,2.38
637,11/15/21,0
638,11/16/21,14.28
639,11/17/21,7.14
640,11/18/21,4.76
641,11/19/21,2.38
642,11/20/21,4.76
643,11/21/21,2.38
644,11/22/21,4.76
645,11/23/21,2.38
646,11/24/21,4.76
647,11/25/21,4.76
648,11/26/21,4.76
649,11/27/21,4.76
650,11/28/21,9.52
651,11/29/21,4.76
652,11/30/21,7.14
653,12/1/21,4.76
654,12/2/21,4.76
655,12/3/21,7.14
656,12/4/21,7.14
657,12/5/21,7.14
658,12/6/21,7.14
659,12/7/21,2.38
660,12/8/21,7.14
661,12/9/21,14.28
662,12/10/21,0
663,12/11/21,2.38
664,12/12/21,0
665,12/13/21,0
666,12/14/21,0
667,12/15/21,4.76
668,12/16/21,2.38
669,12/17/21,2.38
670,12/18/21,0
671,12/19/21,0
672,12/20/21,2.38
673,12/21/21,7.14
674,12/22/21,2.38
675,12/23/21,2.38
676,12/24/21,7.14
677,12/25/21,0
678,12/26/21,4.76
679,12/27/21,2.38
680,12/28/21,2.38
681,12/29/21,4.76
682,12/30/21,4.76
683,12/31/21,2.38
684,1/1/22,7.14
685,1/2/22,9.52
686,1/3/22,4.76
687,1/4/22,7.14
688,1/5/22,7.14
689,1/6/22,7.14
690,1/7/22,7.14
691,1/8/22,14.28
692,1/9/22,14.28
693,1/10/22,16.66
694,1/11/22,33.32
695,1/12/22,19.04
696,1/13/22,11.9
697,1/14/22,11.9
698,1/15/22,23.8
699,1/16/22,23.8
700,1/17/22,7.14
701,1/18/22,16.66
702,1/19/22,35.7
703,1/20/22,16.66
704,1/21/22,33.32
705,1/22/22,19.04
706,1/23/22,30.94
707,1/24/22,38.08
708,1/25/22,30.94
709,1/26/22,26.18
710,1/27/22,23.8
711,1/28/22,23.8
712,1/29/22,16.66
713,1/30/22,19.04
714,1/31/22,21.42
715,2/1/22,30.94
716,2/2/22,35.7
717,2/3/22,16.66
718,2/4/22,23.8
719,2/5/22,11.9
720,2/6/22,2.38
721,2/7/22,9.52
722,2/8/22,26.18
723,2/9/22,23.8
724,2/10/22,19.04
725,2/11/22,14.28
726,2/12/22,14.28
727,2/13/22,11.9
728,2/14/22,16.66
729,2/15/22,11.9
730,2/16/22,16.66
731,2/17/22,2.38
732,2/18/22,9.52
733,2/19/22,11.9
734,2/20/22,7.14
735,2/21/22,16.66
736,2/22/22,2.38
737,2/23/22,4.76
738,2/24/22,2.38
739,2/25/22,9.52
740,2/26/22,9.52
741,2/27/22,4.76
742,2/28/22,2.38
743,3/1/22,7.14
744,3/2/22,9.52
745,3/3/22,7.14
746,3/4/22,4.76
747,3/5/22,4.76
748,3/6/22,4.76
749,3/7/22,7.14
750,3/8/22,7.14
751,3/9/22,2.38
752,3/10/22,0
753,3/11/22,0
754,3/12/22,9.52
755,3/13/22,2.38
756,3/14/22,4.76
757,3/15/22,2.38
758,3/16/22,4.76
759,3/17/22,0
760,3/18/22,2.38
761,3/19/22,2.38
762,3/20/22,0
763,3/21/22,2.38
764,3/22/22,0
765,3/23/22,2.38
766,3/24/22,4.76
767,3/25/22,0
768,3/26/22,2.38
769,3/27/22,2.38
770,3/28/22,0
771,3/29/22,4.76
772,3/30/22,7.14
773,3/31/22,2.38
774,4/1/22,7.14
775,4/2/22,0
776,4/3/22,2.38
777,4/4/22,0
